Station_ID,Timestamp,Year,Month,Avg_Hourly_Traffic_Vol,Congestion_Index,Heavy_Vehicle_Count
ST_010,2025-05-30 08:50:22,2025,May,1498,1.7,56
ST_010,2024-03-19 16:47:36,2024,March,1498,3.3,139
ST_010,2026-04-25 04:35:35,2026,April,1498,2.4,193
ST_010,2022-02-02 06:29:46,2022,February,1498,3.5,28
ST_010,2022-10-24 17:44:06,2022,October,1498,4.2,100
ST_010,2019-08-01 08:42:52,2019,August,1498,1.1,55
ST_010,2020-12-12 21:31:57,2020,December,1498,3.7,35
ST_010,2024-10-20 19:35:46,2024,October,1498,3.1,123
ST_010,2023-11-23 00:15:39,2023,November,1498,1.2,116
ST_010,2026-08-01 08:30:15,2026,August,1498,3.8,67
ST_010,2023-05-13 18:02:17,2023,May,1498,1.9,49
ST_010,2022-11-21 18:00:42,2022,November,1498,2.8,197
ST_010,2022-11-17 14:19:27,2022,November,1498,3.2,195
ST_010,2025-06-16 18:15:40,2025,June,1498,3.4,189
ST_010,2023-04-02 23:55:54,2023,April,1498,1.3,27
ST_010,2021-10-08 02:56:35,2021,October,1498,4.0,91
ST_010,2024-06-27 03:31:55,2024,June,1498,3.8,116
ST_010,2024-05-20 16:46:34,2024,May,1498,4.7,104
ST_010,2021-08-20 14:13:21,2021,August,1498,3.8,99
ST_010,2019-12-09 17:31:22,2019,December,1498,3.2,88
ST_010,2019-07-07 09:20:10,2019,July,1498,2.0,199
ST_010,2023-11-20 13:36:30,2023,November,1498,1.1,58
ST_010,2024-07-25 15:31:50,2024,July,1498,3.4,143
ST_010,2019-02-14 06:28:56,2019,February,1498,2.1,77
ST_010,2019-11-30 06:12:00,2019,November,1498,3.1,198
ST_010,2022-01-12 11:38:34,2022,January,1498,1.7,84
ST_010,2026-06-30 02:23:21,2026,June,1498,2.0,186
ST_010,2026-11-11 22:50:52,2026,November,1498,2.0,77
ST_010,2024-06-07 08:33:10,2024,June,1498,2.9,32
ST_010,2024-01-09 16:50:09,2024,January,1498,1.3,37
ST_010,2023-12-04 05:38:25,2023,December,1498,4.1,120
ST_010,2019-01-17 00:10:35,2019,January,1497,2.7,72
ST_010,2025-03-02 15:08:00,2025,March,1497,2.3,165
ST_010,2026-11-13 19:31:30,2026,November,1497,2.2,133
ST_010,2019-02-28 08:01:44,2019,February,547,4.8,147
ST_010,2020-03-02 19:33:41,2020,March,284,3.1,128
ST_010,2025-09-30 01:12:41,2025,September,326,4.4,91
ST_010,2026-01-31 06:52:23,2026,January,807,1.3,187
ST_010,2021-07-27 11:10:49,2021,July,742,2.8,76
ST_010,2022-01-26 15:13:43,2022,January,824,3.4,110
ST_010,2023-04-19 07:37:54,2023,April,585,2.5,185
ST_010,2022-01-23 13:03:36,2022,January,1165,3.0,90
ST_010,2022-05-04 10:01:32,2022,May,383,5.0,102
ST_010,2022-06-21 15:18:45,2022,June,772,1.5,133
ST_010,2022-07-19 17:23:25,2022,July,426,2.9,31
ST_010,2022-09-21 02:16:36,2022,September,434,4.2,58
ST_010,2026-08-19 02:06:00,2026,August,703,3.2,87
ST_010,2019-11-13 06:00:29,2019,November,1157,1.6,164
ST_010,2022-02-21 09:54:41,2022,February,262,2.7,185
ST_010,2025-10-21 23:37:53,2025,October,936,3.4,118
ST_010,2019-10-27 10:00:26,2019,October,1440,2.3,41
ST_010,2021-07-10 17:06:33,2021,July,1440,4.9,32
ST_010,2025-10-04 16:37:14,2025,October,1316,2.3,170
ST_010,2024-04-11 02:26:39,2024,April,485,1.9,194
ST_010,2021-03-02 12:20:44,2021,March,1085,3.8,15
ST_010,2026-09-29 15:08:03,2026,September,1056,4.2,15
ST_010,2024-08-02 20:22:47,2024,August,601,3.4,122
ST_010,2022-05-22 01:54:27,2022,May,1138,4.9,103
ST_010,2026-07-10 17:30:45,2026,July,403,2.1,175
ST_010,2020-01-06 23:26:18,2020,January,821,1.8,102
ST_010,2022-04-16 21:54:48,2022,April,366,4.5,96
ST_010,2026-06-27 12:48:07,2026,June,1303,3.2,117
ST_010,2021-12-12 11:42:21,2021,December,1267,4.3,99
ST_010,2020-08-02 12:53:11,2020,August,1238,4.0,178
ST_010,2022-05-23 11:42:37,2022,May,1083,3.9,187
ST_010,2023-10-01 21:03:02,2023,October,718,3.4,101
ST_010,2020-10-18 08:51:00,2020,October,645,3.3,65
ST_010,2021-04-18 04:14:22,2021,April,565,3.2,14
ST_010,2019-01-28 05:27:06,2019,January,1110,3.2,16
ST_010,2024-08-06 10:48:24,2024,August,762,4.0,121
ST_010,2020-03-01 10:52:43,2020,March,450,1.8,194
ST_010,2024-04-18 09:24:10,2024,April,980,2.9,194
ST_010,2023-07-29 03:17:32,2023,July,1038,4.0,88
ST_010,2021-04-24 10:10:50,2021,April,372,4.6,177
ST_010,2019-03-13 21:23:29,2019,March,639,2.1,186
ST_010,2019-08-14 23:51:04,2019,August,369,2.5,188
ST_010,2024-02-01 03:49:21,2024,February,1362,4.6,17
ST_010,2020-10-08 02:52:55,2020,October,467,4.9,134
ST_010,2023-05-31 06:19:05,2023,May,656,4.1,143
ST_010,2022-12-08 02:17:26,2022,December,1451,4.5,41
ST_010,2023-12-28 10:29:21,2023,December,403,4.7,136
ST_010,2019-01-06 14:33:15,2019,January,631,4.7,160
ST_010,2021-08-17 17:23:59,2021,August,659,2.0,194
ST_010,2023-12-27 03:45:00,2023,December,961,3.0,196
ST_010,2022-12-05 17:28:39,2022,December,1310,2.3,36
ST_010,2020-03-17 09:28:55,2020,March,1160,4.3,32
ST_010,2021-04-13 23:56:39,2021,April,249,5.0,69
ST_010,2025-10-11 01:37:17,2025,October,943,4.0,29
ST_010,2024-06-27 06:57:21,2024,June,738,4.6,36
ST_010,2019-04-07 19:09:41,2019,April,986,3.0,95
ST_010,2023-08-30 06:51:33,2023,August,1153,3.5,144
ST_010,2022-05-15 03:18:37,2022,May,795,2.8,135
ST_010,2023-11-24 08:42:18,2023,November,422,1.3,81
ST_010,2026-01-05 20:58:23,2026,January,1283,4.3,13
ST_010,2020-05-10 18:22:11,2020,May,343,4.9,186
ST_010,2024-04-22 18:32:23,2024,April,1198,1.4,55
ST_010,2023-09-25 21:40:22,2023,September,445,2.7,105
ST_010,2026-08-02 07:35:55,2026,August,1460,1.8,163
ST_010,2025-05-16 10:17:43,2025,May,1182,4.9,110
ST_010,2019-07-07 19:19:38,2019,July,649,1.2,91
ST_010,2024-06-02 18:05:49,2024,June,930,4.7,82
ST_010,2021-12-08 09:53:41,2021,December,409,3.1,98
ST_010,2021-09-22 21:31:24,2021,September,1018,2.8,33
ST_010,2024-03-18 22:54:52,2024,March,319,3.3,169
ST_010,2022-11-01 19:53:49,2022,November,1472,4.4,37
ST_010,2021-01-07 13:36:27,2021,January,159,2.9,150
ST_010,2023-03-25 01:12:22,2023,March,518,4.8,12
ST_010,2022-12-10 14:43:40,2022,December,132,2.6,131
ST_010,2021-03-12 04:23:38,2021,March,543,1.5,103
ST_010,2021-11-26 05:37:12,2021,November,1241,3.0,179
ST_010,2019-08-24 22:42:37,2019,August,989,1.1,38
ST_010,2026-11-29 19:48:04,2026,November,141,1.9,193
ST_010,2020-08-13 23:02:34,2020,August,1280,2.5,120
ST_010,2021-12-04 15:38:20,2021,December,1468,2.5,176
ST_010,2022-07-08 00:12:00,2022,July,205,3.1,126
ST_010,2025-02-06 08:13:31,2025,February,549,2.4,44
ST_010,2021-04-10 18:43:24,2021,April,1087,4.6,187
ST_010,2019-07-29 19:14:01,2019,July,372,4.7,30
ST_010,2022-03-26 20:06:12,2022,March,1392,1.9,162
ST_010,2023-03-30 17:24:08,2023,March,147,3.3,118
ST_010,2020-01-20 12:19:17,2020,January,279,4.0,114
ST_010,2023-02-17 13:36:53,2023,February,1078,2.7,36
ST_010,2020-05-24 02:56:08,2020,May,262,4.6,121
ST_010,2020-01-05 16:11:43,2020,January,471,3.1,58
ST_010,2023-03-09 09:12:33,2023,March,1005,1.4,156
ST_010,2026-07-16 20:55:46,2026,July,378,3.9,100
ST_010,2023-01-13 05:26:07,2023,January,1048,1.4,100
ST_010,2022-01-25 02:49:24,2022,January,1086,1.3,47
ST_010,2025-12-28 03:46:22,2025,December,762,4.8,114
ST_010,2021-03-16 15:53:28,2021,March,652,4.5,195
ST_010,2022-04-14 13:21:22,2022,April,115,2.4,59
ST_010,2020-09-05 18:27:04,2020,September,270,3.3,179
ST_010,2020-04-12 05:44:25,2020,April,261,2.5,12
ST_010,2019-05-11 19:53:26,2019,May,404,1.9,80
ST_010,2026-10-07 18:00:16,2026,October,315,1.3,27
ST_010,2023-06-19 02:14:32,2023,June,143,2.5,148
ST_010,2022-09-21 01:32:43,2022,September,418,1.6,156
ST_010,2025-10-26 14:24:40,2025,October,783,2.9,165
ST_010,2019-07-08 13:03:27,2019,July,435,4.3,149
ST_010,2021-05-23 20:34:21,2021,May,500,4.4,24
ST_010,2023-12-20 17:32:10,2023,December,1039,1.4,180
ST_010,2020-09-09 08:12:54,2020,September,814,3.3,56
ST_010,2019-02-19 21:33:47,2019,February,247,1.4,188
ST_010,2022-08-24 17:01:04,2022,August,1065,3.2,139
ST_010,2026-09-16 02:00:29,2026,September,1050,1.8,107
ST_010,2026-07-05 04:12:08,2026,July,1330,4.4,56
ST_010,2023-05-05 16:03:40,2023,May,1486,2.4,177
ST_010,2021-02-18 19:57:20,2021,February,678,3.9,48
ST_010,2022-08-20 07:54:39,2022,August,1055,1.8,146
ST_010,2019-10-15 11:46:00,2019,October,1395,3.5,168
ST_010,2025-08-20 22:44:54,2025,August,749,2.5,100
ST_010,2022-01-19 02:54:19,2022,January,380,2.1,12
ST_010,2020-09-10 23:25:31,2020,September,422,4.8,139
ST_010,2023-03-30 05:13:09,2023,March,286,1.4,79
ST_010,2024-11-11 03:33:18,2024,November,303,3.8,77
ST_010,2026-07-25 05:33:56,2026,July,547,4.1,170
ST_010,2019-05-18 05:28:56,2019,May,231,4.3,76
ST_010,2024-06-03 19:19:44,2024,June,307,3.0,69
ST_010,2020-11-03 00:21:43,2020,November,563,4.0,102
ST_010,2022-07-24 10:36:45,2022,July,224,1.2,119
ST_010,2019-10-26 07:14:23,2019,October,1151,4.6,106
ST_010,2025-09-21 04:57:59,2025,September,1352,2.7,46
ST_010,2025-05-29 01:26:52,2025,May,218,2.7,151
ST_010,2020-07-02 16:49:54,2020,July,775,1.7,26
ST_010,2021-08-19 22:31:18,2021,August,1364,4.4,113
ST_010,2022-06-19 16:26:16,2022,June,1467,2.2,101
ST_010,2022-12-20 06:00:12,2022,December,421,3.3,88
ST_010,2021-01-23 10:36:17,2021,January,1409,2.6,137
ST_010,2023-05-23 20:16:53,2023,May,707,1.6,64
ST_010,2019-09-10 04:36:30,2019,September,510,2.5,46
ST_010,2024-08-04 07:32:19,2024,August,566,2.8,199
ST_010,2023-04-08 21:40:50,2023,April,451,2.0,68
ST_010,2024-09-14 23:47:26,2024,September,1188,1.1,39
ST_010,2026-11-12 14:28:49,2026,November,1268,3.7,71
ST_010,2024-10-14 19:40:45,2024,October,1398,2.4,45
ST_010,2019-08-22 09:33:48,2019,August,651,3.9,160
ST_010,2020-07-31 07:58:29,2020,July,558,2.3,12
ST_010,2021-04-14 22:17:57,2021,April,279,1.4,67
ST_010,2022-02-14 14:58:36,2022,February,773,3.4,172
ST_010,2024-01-07 02:58:34,2024,January,1481,2.3,142
ST_010,2020-05-09 02:50:25,2020,May,768,3.9,149
ST_010,2020-02-02 02:36:59,2020,February,152,1.5,198
ST_010,2020-06-28 23:37:22,2020,June,1191,4.9,70
ST_010,2025-06-09 12:33:16,2025,June,1315,3.6,177
ST_010,2023-10-29 22:32:05,2023,October,1447,1.2,155
ST_010,2019-04-09 13:16:37,2019,April,587,4.4,79
ST_010,2020-11-03 01:19:01,2020,November,302,4.9,136
ST_010,2025-02-14 03:46:46,2025,February,419,3.7,130
ST_010,2020-04-27 20:07:43,2020,April,665,2.8,61
ST_010,2024-05-05 01:46:49,2024,May,1199,3.4,149
ST_010,2019-10-03 23:54:37,2019,October,554,3.1,156
ST_010,2020-08-26 21:01:31,2020,August,124,3.9,23
ST_010,2025-02-23 13:00:30,2025,February,622,2.5,105
ST_010,2019-02-28 08:03:13,2019,February,966,3.4,47
ST_010,2020-08-28 23:28:47,2020,August,652,4.2,56
ST_010,2025-10-09 16:18:53,2025,October,601,2.6,149
ST_010,2021-11-25 20:08:15,2021,November,622,4.5,54
ST_010,2020-03-22 02:17:42,2020,March,273,2.2,84
ST_010,2021-09-25 00:04:47,2021,September,126,3.5,69
ST_010,2021-10-25 01:31:28,2021,October,1432,3.8,59
ST_010,2026-09-20 12:38:28,2026,September,1270,1.1,185
ST_010,2023-01-14 10:16:32,2023,January,1381,1.4,105
ST_010,2020-08-29 13:09:14,2020,August,918,2.3,22
ST_010,2026-04-27 17:39:06,2026,April,710,3.0,163
ST_010,2025-03-05 01:10:37,2025,March,1443,2.0,147
ST_010,2021-11-09 13:09:49,2021,November,251,3.2,157
ST_010,2024-09-14 14:46:30,2024,September,1341,1.2,146
ST_010,2026-09-20 06:41:51,2026,September,786,1.7,116
ST_010,2020-06-17 18:06:30,2020,June,938,4.3,133
ST_010,2026-07-10 18:46:04,2026,July,992,3.9,10
ST_010,2022-09-02 18:23:36,2022,September,1046,4.3,196
ST_010,2020-06-05 06:22:53,2020,June,937,1.4,176
ST_010,2026-03-20 21:42:44,2026,March,701,2.6,109
ST_010,2026-03-08 22:43:13,2026,March,609,4.7,65
ST_010,2026-02-02 00:55:46,2026,February,1076,2.5,146
ST_010,2022-03-08 12:41:22,2022,March,149,4.8,85
ST_010,2026-01-09 09:47:52,2026,January,337,1.9,96
ST_010,2026-12-28 17:45:50,2026,December,1350,4.1,157
ST_010,2025-04-07 05:28:10,2025,April,604,2.3,54
ST_010,2020-01-21 07:55:19,2020,January,680,3.1,128
ST_010,2024-09-16 06:44:40,2024,September,1156,2.6,27
ST_010,2026-10-31 07:01:03,2026,October,1350,1.4,122
ST_010,2021-10-26 17:48:40,2021,October,1449,3.0,164
ST_010,2026-04-30 17:26:13,2026,April,1386,2.5,169
ST_010,2026-01-06 19:12:48,2026,January,1417,4.5,22
ST_010,2025-08-01 17:37:29,2025,August,916,1.4,15
ST_010,2020-03-05 04:29:14,2020,March,1275,2.0,137
ST_010,2025-12-27 10:08:59,2025,December,1038,3.6,173
ST_010,2026-02-14 04:53:32,2026,February,896,4.0,90
ST_010,2022-08-06 02:28:09,2022,August,1142,2.3,187
ST_010,2022-01-19 13:55:39,2022,January,163,2.0,174
ST_010,2020-09-26 21:58:30,2020,September,675,2.9,114
ST_010,2022-09-30 07:12:38,2022,September,556,1.8,79
ST_010,2023-09-05 23:37:00,2023,September,173,2.1,177
ST_010,2023-01-14 23:33:07,2023,January,737,4.8,94
ST_010,2020-05-10 17:08:24,2020,May,690,3.9,158
ST_010,2023-06-10 23:52:21,2023,June,656,1.7,187
ST_010,2019-10-06 01:18:47,2019,October,877,2.0,45
ST_010,2026-02-09 01:55:21,2026,February,617,3.7,138
ST_010,2026-01-11 19:02:25,2026,January,1258,3.2,190
ST_010,2025-02-19 18:48:06,2025,February,1310,2.0,102
ST_010,2020-10-12 06:06:27,2020,October,1337,1.6,38
ST_010,2025-04-03 10:19:03,2025,April,429,4.8,64
ST_010,2024-07-07 17:32:24,2024,July,1438,1.5,51
ST_010,2023-06-04 04:16:48,2023,June,494,1.1,158
ST_010,2022-07-02 06:46:08,2022,July,1303,3.0,24
ST_010,2020-04-08 18:42:57,2020,April,606,2.3,147
ST_010,2023-09-29 11:48:55,2023,September,234,4.6,39
ST_010,2022-10-13 02:06:10,2022,October,782,3.5,106
ST_010,2025-11-23 17:03:13,2025,November,321,1.0,135
ST_010,2026-02-07 02:11:39,2026,February,1384,1.6,161
ST_010,2020-01-04 15:56:19,2020,January,1102,2.3,147
ST_010,2022-11-27 22:34:31,2022,November,280,1.1,153
ST_010,2026-07-10 13:59:09,2026,July,1465,3.8,180
ST_010,2025-05-25 12:12:09,2025,May,1105,2.9,55
ST_010,2020-05-23 11:13:52,2020,May,948,4.0,151
ST_010,2021-07-01 10:12:03,2021,July,717,3.0,193
ST_010,2021-03-26 18:00:11,2021,March,288,4.0,64
ST_010,2021-11-26 09:37:36,2021,November,1035,4.5,33
ST_010,2022-12-31 09:36:26,2022,December,337,2.2,30
ST_010,2026-05-16 20:02:45,2026,May,1191,3.0,157
ST_010,2022-11-10 23:34:43,2022,November,193,4.5,82
ST_010,2019-02-25 02:56:56,2019,February,190,2.1,144
ST_010,2025-06-03 00:10:00,2025,June,1217,3.3,97
ST_010,2023-07-10 09:44:06,2023,July,237,4.8,156
ST_010,2019-11-05 13:15:34,2019,November,113,3.9,139
ST_010,2024-08-01 13:41:34,2024,August,1346,2.4,126
ST_010,2026-12-01 14:53:50,2026,December,316,2.2,22
ST_010,2022-10-09 09:39:10,2022,October,173,1.0,167
ST_010,2022-01-06 10:51:30,2022,January,853,2.6,23
ST_010,2022-01-11 07:38:53,2022,January,572,3.5,121
ST_010,2026-12-23 05:08:33,2026,December,1142,1.3,78
ST_010,2019-09-23 01:49:31,2019,September,860,3.0,28
ST_010,2021-04-29 02:27:54,2021,April,1155,1.4,98
ST_010,2021-11-27 00:15:23,2021,November,818,3.5,70
ST_010,2026-06-20 13:16:55,2026,June,290,4.9,42
ST_010,2026-08-08 22:48:39,2026,August,1397,1.9,85
ST_010,2023-08-28 17:38:59,2023,August,1218,1.7,115
ST_010,2023-05-31 09:22:56,2023,May,1124,2.3,95
ST_010,2021-12-04 02:01:01,2021,December,352,2.8,30
ST_010,2020-10-18 05:32:42,2020,October,524,1.5,156
ST_010,2019-07-19 00:06:34,2019,July,996,4.8,168
ST_010,2020-03-22 16:31:18,2020,March,916,4.4,68
ST_010,2024-12-02 09:47:06,2024,December,926,4.1,169
ST_010,2026-08-30 01:11:26,2026,August,116,3.1,157
ST_010,2021-02-27 06:57:26,2021,February,822,3.4,142
ST_010,2024-06-03 00:45:42,2024,June,166,2.7,76
ST_010,2021-05-12 15:16:23,2021,May,389,2.5,89
ST_010,2024-10-04 12:04:59,2024,October,533,3.3,71
ST_010,2019-04-08 20:07:16,2019,April,1004,4.0,162
ST_010,2020-08-25 08:33:43,2020,August,165,4.3,169
ST_010,2020-03-19 01:37:22,2020,March,1445,3.6,64
ST_010,2021-10-13 09:10:18,2021,October,138,1.3,30
ST_010,2026-09-08 01:28:03,2026,September,1318,1.7,101
ST_010,2019-06-25 11:11:35,2019,June,605,3.3,165
ST_010,2026-01-30 01:27:07,2026,January,1274,2.3,166
ST_010,2024-10-30 17:42:41,2024,October,272,3.3,54
ST_010,2022-06-02 21:24:45,2022,June,1390,2.2,26
ST_010,2021-05-25 15:18:16,2021,May,207,4.8,128
ST_010,2025-06-06 16:43:34,2025,June,112,1.9,85
ST_010,2026-03-25 00:07:46,2026,March,528,3.2,80
ST_010,2019-09-04 03:11:07,2019,September,554,1.2,26
ST_010,2024-05-11 23:38:33,2024,May,1292,4.5,142
ST_010,2024-06-15 01:39:16,2024,June,458,2.3,25
ST_010,2020-06-22 22:15:56,2020,June,1491,4.3,21
ST_010,2024-11-25 11:21:01,2024,November,443,1.4,156
ST_010,2019-12-01 19:21:42,2019,December,1364,4.5,31
ST_010,2020-12-01 20:43:50,2020,December,538,2.2,63
ST_010,2022-08-20 06:16:44,2022,August,1109,3.5,112
ST_010,2025-10-27 03:11:58,2025,October,583,1.2,107
ST_010,2023-07-29 19:16:59,2023,July,947,4.3,109
ST_010,2020-03-04 23:21:08,2020,March,1477,4.3,85
ST_010,2025-12-23 19:01:13,2025,December,247,2.7,143
ST_010,2022-01-04 10:15:46,2022,January,244,1.4,89
ST_010,2023-09-02 04:19:33,2023,September,1319,1.9,194
ST_010,2025-10-02 21:33:39,2025,October,515,1.9,33
ST_010,2020-07-06 17:55:01,2020,July,157,1.1,131
ST_010,2026-12-03 14:32:48,2026,December,1312,1.3,150
ST_010,2021-01-12 22:55:37,2021,January,895,1.7,95
ST_010,2021-07-12 05:41:48,2021,July,1168,4.3,176
ST_010,2025-07-19 10:54:00,2025,July,1156,2.2,91
ST_010,2026-02-26 00:05:17,2026,February,1427,4.8,163
ST_010,2025-11-16 09:30:33,2025,November,923,4.4,129
ST_010,2022-10-19 22:09:37,2022,October,1127,4.1,81
ST_010,2021-06-05 04:34:39,2021,June,1409,3.5,179
ST_010,2020-06-11 21:51:12,2020,June,1044,4.7,93
ST_010,2023-12-27 16:34:33,2023,December,107,2.2,99
ST_010,2024-06-26 09:20:28,2024,June,1179,4.8,138
ST_010,2019-07-02 03:38:37,2019,July,138,4.8,61
ST_010,2024-10-08 19:11:58,2024,October,1241,2.3,56
ST_010,2025-05-19 13:41:43,2025,May,938,3.8,46
ST_010,2023-08-21 14:41:30,2023,August,652,2.9,103
ST_010,2025-10-06 08:09:02,2025,October,289,4.3,91
ST_010,2021-02-05 07:36:54,2021,February,399,4.5,140
ST_010,2024-06-04 07:09:29,2024,June,1190,4.2,84
ST_010,2024-02-06 19:48:55,2024,February,760,2.7,16
ST_010,2023-05-05 04:29:40,2023,May,1261,4.2,57
ST_010,2021-04-15 00:42:27,2021,April,350,2.9,112
ST_010,2019-12-22 04:32:05,2019,December,626,4.3,35
ST_010,2026-01-21 12:24:05,2026,January,255,2.1,130
ST_010,2022-08-10 13:41:38,2022,August,1473,3.3,141
ST_010,2022-09-22 08:56:52,2022,September,1017,3.2,98
ST_010,2024-04-01 13:26:46,2024,April,1424,2.4,191
ST_010,2026-02-14 19:10:53,2026,February,788,2.1,171
ST_010,2023-10-07 22:05:00,2023,October,634,2.3,63
ST_010,2022-07-05 17:49:31,2022,July,876,1.5,25
ST_010,2026-03-01 22:28:13,2026,March,1379,1.3,137
ST_010,2021-10-02 12:12:53,2021,October,195,2.5,53
ST_010,2023-09-24 22:12:57,2023,September,334,3.3,97
ST_010,2026-01-24 04:04:01,2026,January,1421,3.8,85
ST_010,2022-02-16 07:16:34,2022,February,275,2.0,41
ST_010,2022-03-01 06:42:01,2022,March,421,3.6,170
ST_010,2026-09-18 09:52:23,2026,September,558,1.4,79
ST_010,2023-06-07 03:43:02,2023,June,252,1.2,162
ST_010,2024-03-17 18:05:37,2024,March,589,1.8,189
ST_010,2020-09-22 22:21:04,2020,September,769,1.1,62
ST_010,2019-07-28 08:27:50,2019,July,680,1.9,161
ST_010,2025-02-24 22:29:23,2025,February,933,3.6,156
ST_010,2025-04-06 09:51:34,2025,April,189,2.8,175
ST_010,2025-03-28 17:40:24,2025,March,848,2.1,179
ST_010,2020-05-29 11:47:29,2020,May,238,2.2,40
ST_010,2023-07-08 22:25:50,2023,July,688,2.2,74
ST_010,2019-09-06 08:56:24,2019,September,1364,2.8,100
ST_010,2025-04-30 00:57:31,2025,April,1259,1.6,131
ST_010,2019-05-15 13:17:37,2019,May,955,3.0,174
ST_010,2019-03-02 12:25:52,2019,March,819,3.2,24
ST_010,2024-12-24 11:12:15,2024,December,206,4.6,143
ST_010,2026-11-07 01:49:40,2026,November,205,4.3,14
ST_010,2019-08-25 16:29:49,2019,August,539,1.9,65
ST_010,2026-11-05 13:54:07,2026,November,1478,1.2,141
ST_010,2023-09-23 03:34:56,2023,September,911,2.3,78
ST_010,2025-02-20 11:41:47,2025,February,178,4.4,152
ST_010,2023-09-18 22:05:03,2023,September,1166,2.2,103
ST_010,2020-07-06 11:22:14,2020,July,662,4.2,180
ST_010,2025-08-02 15:48:13,2025,August,1005,1.2,48
ST_010,2024-12-01 05:12:13,2024,December,1087,4.4,116
ST_010,2021-09-10 11:34:00,2021,September,1342,1.5,152
ST_010,2024-06-19 13:52:46,2024,June,501,1.6,150
ST_010,2026-02-27 10:58:09,2026,February,212,3.6,129
ST_010,2022-12-09 11:09:36,2022,December,665,4.1,164
ST_010,2019-08-25 09:22:39,2019,August,528,2.2,160
ST_010,2019-09-05 08:46:08,2019,September,813,4.8,174
ST_010,2026-07-01 06:18:20,2026,July,487,4.8,182
ST_010,2023-02-03 00:57:45,2023,February,1134,1.2,193
ST_010,2022-02-23 20:36:51,2022,February,1035,2.0,152
ST_010,2023-09-06 02:49:42,2023,September,326,4.6,125
ST_010,2024-03-21 05:49:05,2024,March,1169,2.0,64
ST_010,2021-07-18 13:03:29,2021,July,1359,2.6,45
ST_010,2026-11-06 00:33:06,2026,November,993,4.0,31
ST_010,2026-08-08 03:59:42,2026,August,210,2.7,167
ST_010,2022-02-01 00:01:36,2022,February,1169,4.7,27
ST_010,2024-05-17 17:49:16,2024,May,565,3.7,144
ST_010,2021-10-24 03:34:41,2021,October,191,3.9,134
ST_010,2019-09-03 21:33:01,2019,September,684,4.2,12
ST_010,2020-06-23 04:58:25,2020,June,1325,2.3,168
ST_010,2026-08-23 18:25:15,2026,August,213,1.1,95
ST_010,2025-06-15 08:04:13,2025,June,203,2.3,123
ST_010,2020-04-17 00:38:32,2020,April,967,2.6,130
ST_010,2026-08-09 03:54:47,2026,August,1335,4.3,122
ST_010,2025-02-14 03:42:41,2025,February,1314,2.2,101
ST_010,2022-10-09 23:54:19,2022,October,1009,2.9,111
ST_010,2023-12-09 13:58:19,2023,December,1467,3.0,69
ST_010,2022-07-28 07:40:45,2022,July,1362,4.9,41
ST_010,2019-05-09 14:53:25,2019,May,634,3.7,103
ST_010,2023-08-15 13:51:59,2023,August,1163,4.3,37
ST_010,2026-11-22 08:11:21,2026,November,551,4.0,146
ST_010,2022-07-26 20:14:08,2022,July,450,2.0,91
ST_010,2024-10-05 13:34:34,2024,October,802,1.0,184
ST_010,2025-01-02 08:33:47,2025,January,789,1.1,20
ST_010,2019-06-28 19:20:25,2019,June,1049,1.2,66
ST_010,2023-11-08 10:46:21,2023,November,1003,2.8,26
ST_010,2020-06-06 08:18:59,2020,June,1473,1.2,25
ST_010,2023-12-06 16:53:20,2023,December,832,4.3,174
ST_010,2025-08-06 14:14:25,2025,August,555,4.1,65
ST_010,2022-11-07 21:49:35,2022,November,390,4.1,43
ST_010,2022-02-25 13:34:23,2022,February,702,1.2,132
ST_010,2022-12-21 02:27:02,2022,December,1277,4.8,181
ST_010,2023-10-30 12:58:38,2023,October,545,1.6,122
ST_010,2026-02-12 15:06:19,2026,February,319,1.1,25
ST_010,2021-04-06 10:13:21,2021,April,162,3.1,199
ST_010,2021-08-23 12:44:10,2021,August,1170,3.9,26
ST_010,2021-06-24 06:03:06,2021,June,470,4.6,164
ST_010,2025-06-24 11:37:33,2025,June,367,1.4,141
ST_010,2021-12-29 07:43:54,2021,December,347,4.3,103
ST_010,2023-06-06 05:09:15,2023,June,337,3.3,134
ST_010,2026-04-26 19:37:49,2026,April,826,3.9,96
ST_010,2024-06-28 23:05:42,2024,June,909,2.5,161
ST_010,2024-09-13 20:26:53,2024,September,1113,3.6,194
ST_010,2021-04-19 22:23:43,2021,April,939,1.1,104
ST_010,2019-01-06 23:42:18,2019,January,1120,4.1,150
ST_010,2025-02-20 11:05:28,2025,February,999,1.1,75
ST_010,2020-04-30 22:44:32,2020,April,1036,4.7,15
ST_010,2020-12-24 08:21:34,2020,December,655,2.4,176
ST_010,2024-08-27 12:51:39,2024,August,945,3.9,109
ST_010,2023-08-11 03:32:03,2023,August,191,1.5,134
ST_010,2019-10-17 17:50:11,2019,October,1280,3.5,160
ST_010,2025-09-03 07:29:57,2025,September,492,2.0,185
ST_010,2019-06-28 02:15:18,2019,June,531,2.9,198
ST_010,2026-01-13 20:03:35,2026,January,854,3.0,174
ST_010,2019-05-28 00:41:23,2019,May,849,2.1,18
ST_010,2024-04-07 03:50:15,2024,April,1219,3.8,156
ST_010,2021-07-28 11:17:29,2021,July,644,3.4,138
ST_010,2021-08-22 00:53:32,2021,August,213,1.4,104
ST_010,2022-04-10 19:37:13,2022,April,197,1.2,134
